,pws
2020-01-01,0.0
2020-01-02,0.779826966336967
2020-01-03,0.7820281634088271
2020-01-06,0.7511945403975725
2020-01-07,0.7600724411774687
2020-01-08,0.7641052727763976
2020-01-09,0.7269313331207657
2020-01-10,0.7650680385080314
2020-01-13,0.7770126944333158
2020-01-14,0.7629881764512009
2020-01-15,0.7480429060479745
2020-01-16,0.7809624085624607
2020-01-17,0.7773932904737908
2020-01-20,0.7785663508182444
2020-01-21,0.7549775149287538
2020-01-22,0.7772268517226791
2020-01-23,0.7502842355910573
2020-01-24,0.7484747555219383
2020-01-27,0.7716785396185292
2020-01-28,0.7802882470700689
2020-01-29,0.7759334717379013
2020-01-30,0.7805810219903477
2020-01-31,0.7743801375052918
2020-02-03,0.7533419381936171
2020-02-04,0.7634781105380382
2020-02-05,0.773839673101164
2020-02-06,0.7744852929805972
2020-02-07,0.7541867507767293
2020-02-10,0.7225866139499655
2020-02-11,0.7677369794100438
2020-02-12,0.7670089945942679
2020-02-13,0.7773298783481666
2020-02-14,0.7731283187779314
2020-02-17,0.7393323456105825
2020-02-18,0.776362241476427
2020-02-19,0.764266657609698
2020-02-20,0.7640998230324672
2020-02-21,0.7432795439217801
2020-02-24,0.7406043375195441
2020-02-25,0.755576104456862
2020-02-26,0.7632983989031035
2020-02-27,0.778191053194297
2020-02-28,0.756429631322622
2020-03-02,0.7514835713504991
2020-03-03,0.7488111693590869
2020-03-04,0.7493260189748251
2020-03-05,0.7545538884358349
2020-03-06,0.7564484263156294
2020-03-09,0.7862673800600116
2020-03-10,0.7843759930145213
2020-03-11,0.7782253196001698
2020-03-12,0.7537785559109131
2020-03-13,0.7781663690583351
2020-03-16,0.765903044532441
2020-03-17,0.756249240956349
2020-03-18,0.7775302460344076
2020-03-19,0.7618373278629286
2020-03-20,0.7508297009926131
2020-03-23,0.7663530316573174
2020-03-24,0.7394927441100001
2020-03-25,0.7590719368391863
2020-03-26,0.7525482022098877
2020-03-27,0.7655898616136003
2020-03-30,0.7744203070815336
2020-03-31,0.7469932483314704
2020-04-01,0.7683598041376142
2020-04-02,0.7570383755145288
2020-04-03,0.7538676093846967
2020-04-06,0.7272595917039445
2020-04-07,0.7607684173804711
2020-04-08,0.740652885448445
2020-04-09,0.7549943263138792
2020-04-10,0.739808868248743
2020-04-13,0.7502199297249922
2020-04-14,0.7283182366975605
2020-04-15,0.7812852167604837
2020-04-16,0.7691811217619395
2020-04-17,0.7689893117443009
2020-04-20,0.7651644264412878
2020-04-21,0.786208647337867
2020-04-22,0.7691792188219618
2020-04-23,0.7619472882474049
2020-04-24,0.7531743271133386
2020-04-27,0.7466494134031542
2020-04-28,0.7701956337282985
2020-04-29,0.7862472964161437
2020-04-30,0.761008577683544
2020-05-01,0.7457482500628507
2020-05-04,0.7815845326106288
2020-05-05,0.7812991199179358
2020-05-06,0.7828924918452935
2020-05-07,0.7637095955922251
2020-05-08,0.7519192591808609
2020-05-11,0.7685456720364294
2020-05-12,0.7173919027213093
2020-05-13,0.7753148560848987
2020-05-14,0.7668594411364247
2020-05-15,0.7416120216735127
2020-05-18,0.7462879765919653
2020-05-19,0.7784411366916767
2020-05-20,0.7667583646978714
2020-05-21,0.7532549674865904
2020-05-22,0.7691454774282437
2020-05-25,0.7843176468025365
2020-05-26,0.7622106640099415
2020-05-27,0.7225400536839612
2020-05-28,0.7441852493553629
2020-05-29,0.7383346082233241
2020-06-01,0.7629763495220383
2020-06-02,0.7556055115318606
2020-06-03,0.7488974984621789
2020-06-04,0.7316459940628037
2020-06-05,0.7499196732657626
2020-06-08,0.7311943723940006
2020-06-09,0.7659881923307503
2020-06-10,0.7826729498794115
2020-06-11,0.7578982333490362
2020-06-12,0.769713852136313
2020-06-15,0.7759735988589154
2020-06-16,0.7388263616205634
2020-06-17,0.7784000851183376
2020-06-18,0.7743859990268959
2020-06-19,0.7889931370329705
2020-06-22,0.7557179025976206
2020-06-23,0.7318901502280036
2020-06-24,0.7762290157107578
2020-06-25,0.7715886346461551
2020-06-26,0.7801030511537507
