,pws
2020-01-01,0.0
2020-01-02,1.0
2020-01-03,0.9795318169375825
2020-01-06,0.9424628644915959
2020-01-07,0.9482944810893954
2020-01-08,0.9256075500575749
2020-01-09,0.9244317050923454
2020-01-10,0.91930571367453
2020-01-13,0.9029200074451325
2020-01-14,0.9208276953134148
2020-01-15,0.8633719660102406
2020-01-16,0.9030431166074359
2020-01-17,0.8974551056411315
2020-01-20,0.8917467250973696
2020-01-21,0.8857312330041037
2020-01-22,0.9097903003865885
2020-01-23,0.8744872712226167
2020-01-24,0.9008286149980081
2020-01-27,0.8685991894004682
2020-01-28,0.8952118712706562
2020-01-29,0.8861706470672231
2020-01-30,0.8473558658655398
2020-01-31,0.9161398312251394
2020-02-03,0.8204496290325428
2020-02-04,0.9016270723757924
2020-02-05,0.8502386104040078
2020-02-06,0.8839739723168322
2020-02-07,0.8629778745298737
2020-02-10,0.8965185897528213
2020-02-11,0.8584090388949702
2020-02-12,0.8856151714542606
2020-02-13,0.8719513316289448
2020-02-14,0.8487294282543147
2020-02-17,0.8725637118194068
2020-02-18,0.8557983649934171
2020-02-19,0.8873692891097393
2020-02-20,0.8618651350744244
2020-02-21,0.8595043635270433
2020-02-24,0.849083939713599
2020-02-25,0.8117180405288261
2020-02-26,0.8154422974605986
2020-02-27,0.8069240939750932
2020-02-28,0.8098268802346535
2020-03-02,0.8106975667823153
2020-03-03,0.8137840312302385
2020-03-04,0.8025455908887801
2020-03-05,0.8226359135414348
2020-03-06,0.8061109621832792
2020-03-09,0.8126520061458041
2020-03-10,0.789635561527294
2020-03-11,0.7846754075324178
2020-03-12,0.7900842768299323
2020-03-13,0.7877172822528331
2020-03-16,0.7942878306954841
2020-03-17,0.7600561116973321
2020-03-18,0.7606821263871036
2020-03-19,0.7573715771503416
2020-03-20,0.7781330766766055
2020-03-23,0.7595594000577232
2020-03-24,0.7571331476046506
2020-03-25,0.7710722400941309
2020-03-26,0.7614452019404081
2020-03-27,0.781132497531394
2020-03-30,0.7825893236767518
2020-03-31,0.780430487520113
2020-04-01,0.7923420662325906
2020-04-02,0.7941724432903928
2020-04-03,0.7884245155399232
2020-04-06,0.7726695681038841
2020-04-07,0.7751936208941494
2020-04-08,0.7591339664234468
2020-04-09,0.7669632999356515
2020-04-10,0.7861020081558704
2020-04-13,0.7758091824894423
2020-04-14,0.7745324022062704
2020-04-15,0.769726277481338
2020-04-16,0.7808241597182976
2020-04-17,0.7631678662031218
2020-04-20,0.7944756936036117
2020-04-21,0.7728723734193403
2020-04-22,0.7978660307363513
2020-04-23,0.7859767616858473
2020-04-24,0.8246108471889626
2020-04-27,0.8025190893776518
2020-04-28,0.8112683155309276
2020-04-29,0.7827734148279781
2020-04-30,0.808302776320862
2020-05-01,0.7750664372568332
2020-05-04,0.7832396788696597
2020-05-05,0.7634405819721102
2020-05-06,0.7782990414542937
