,pws
2020-01-01,0.0
2020-01-02,0.7463711691253375
2020-01-03,0.7329486536474601
2020-01-06,0.7411679605423378
2020-01-07,0.7809802742069668
2020-01-08,0.7871732551362549
2020-01-09,0.7573935509590081
2020-01-10,0.7548407025691953
2020-01-13,0.7292149388073296
2020-01-14,0.7505682270498368
2020-01-15,0.7247032075805775
2020-01-16,0.8000181335231655
2020-01-17,0.7690062743376298
2020-01-20,0.7600123661599447
2020-01-21,0.7421818836465457
2020-01-22,0.7462887550613106
2020-01-23,0.7728458549203121
2020-01-24,0.741487812567627
2020-01-27,0.7597102398013046
2020-01-28,0.7458803314810829
2020-01-29,0.7542157544688284
2020-01-30,0.7257376771994875
2020-01-31,0.7533597476915512
2020-02-03,0.7453654032752494
2020-02-04,0.7474065900457508
2020-02-05,0.7431788681238114
2020-02-06,0.7252612529047572
2020-02-07,0.76017842518407
2020-02-10,0.7719631522882621
2020-02-11,0.7495386338207197
2020-02-12,0.7658765701922364
2020-02-13,0.7609008941537085
2020-02-14,0.7687380191531569
2020-02-17,0.7649667481831245
2020-02-18,0.7828440252344039
2020-02-19,0.7392371262158502
2020-02-20,0.7633975202723644
2020-02-21,0.7763156733456077
2020-02-24,0.743380707438106
2020-02-25,0.7294565718898651
2020-02-26,0.7505521705855932
2020-02-27,0.7564866920261853
2020-02-28,0.7466651890228273
2020-03-02,0.716589530427149
2020-03-03,0.7829246858983282
2020-03-04,0.7816882140327621
2020-03-05,0.7857458784459311
2020-03-06,0.7135135014287298
2020-03-09,0.7764396676443592
2020-03-10,0.7607258998301403
2020-03-11,0.7606048762716282
2020-03-12,0.787460246712625
2020-03-13,0.7449323037763688
2020-03-16,0.7597303276422811
2020-03-17,0.752109633604331
2020-03-18,0.7638977047885425
2020-03-19,0.7592830234314601
2020-03-20,0.7572809467488086
2020-03-23,0.7551223150016066
2020-03-24,0.7618582846275972
2020-03-25,0.7549006461365366
2020-03-26,0.76453866436341
2020-03-27,0.7509870523271904
2020-03-30,0.7674458408198516
2020-03-31,0.7823777170898917
2020-04-01,0.7520102069814085
2020-04-02,0.764706517300561
2020-04-03,0.7621279304330743
2020-04-06,0.7721164404784767
2020-04-07,0.7520564501487732
2020-04-08,0.7881655428954205
2020-04-09,0.7819262350045205
2020-04-10,0.7505580908565148
2020-04-13,0.7401209338824796
2020-04-14,0.7552163828816335
2020-04-15,0.7547498682326835
2020-04-16,0.7611451185872752
2020-04-17,0.7499150182198101
2020-04-20,0.8056534734745183
2020-04-21,0.774129531933455
2020-04-22,0.7758259112441528
2020-04-23,0.7603071101236598
2020-04-24,0.7500811992147892
2020-04-27,0.773972187052247
2020-04-28,0.762989372660174
2020-04-29,0.7254284247954852
2020-04-30,0.7955612157692765
2020-05-01,0.7572049475749397
2020-05-04,0.7817945785904521
2020-05-05,0.7644267933657729
2020-05-06,0.758857352559211
2020-05-07,0.7765609933561127
2020-05-08,0.7786369984715887
2020-05-11,0.7527635511173361
2020-05-12,0.7762418602928581
2020-05-13,0.7599370724669484
2020-05-14,0.7732205922685707
2020-05-15,0.7680075833118263
2020-05-18,0.7340540080515583
2020-05-19,0.7685090742110862
2020-05-20,0.786769454971013
2020-05-21,0.7583059435965548
2020-05-22,0.7572609005883351
2020-05-25,0.7467432901397142
2020-05-26,0.7504071838758807
2020-05-27,0.7588743500415658
2020-05-28,0.7651350292749346
2020-05-29,0.7484634271661398
2020-06-01,0.7593460886874545
2020-06-02,0.7403477171413455
2020-06-03,0.7453255187540048
2020-06-04,0.7778523528194629
2020-06-05,0.7518039929876216
2020-06-08,0.7584005492747686
2020-06-09,0.748825894639287
2020-06-10,0.7549534934079556
2020-06-11,0.7408640923169294
2020-06-12,0.7538303777373939
2020-06-15,0.7402792025474322
2020-06-16,0.7650819228178322
2020-06-17,0.7676465386114337
2020-06-18,0.7566669339262062
2020-06-19,0.7606342233116161
2020-06-22,0.7482756915207855
2020-06-23,0.750314872845316
2020-06-24,0.7419824835451219
2020-06-25,0.7798989310523179
2020-06-26,0.7619315856430774
2020-06-29,0.7464223541759115
2020-06-30,0.7750959449503214
2020-07-01,0.7500439876898305
2020-07-02,0.7827697531729154
2020-07-03,0.782625266131531
2020-07-06,0.7780845976751974
2020-07-07,0.7265363858864631
2020-07-08,0.7526027700514392
2020-07-09,0.7690252175147887
2020-07-10,0.7512720406485793
2020-07-13,0.7622016578056122
2020-07-14,0.7655187086681304
2020-07-15,0.7473065748612064
2020-07-16,0.7376936509357374
2020-07-17,0.7786710721099985
2020-07-20,0.7488531964085251
2020-07-21,0.7644172604780207
2020-07-22,0.7676177294190238
2020-07-23,0.7559086492041769
2020-07-24,0.7364602017127112
2020-07-27,0.7460293922189815
2020-07-28,0.7675772016048057
2020-07-29,0.7557831739690838
2020-07-30,0.7432256850967326
2020-07-31,0.7467826998042932
2020-08-03,0.7571117212242222
2020-08-04,0.734854182839576
2020-08-05,0.7450263629234325
2020-08-06,0.8001242908769761
2020-08-07,0.7534219388395311
2020-08-10,0.7308716937274307
2020-08-11,0.7449778193612561
2020-08-12,0.7734070927599949
2020-08-13,0.7881742934114847
2020-08-14,0.789244446971949
2020-08-17,0.7630173516052303
2020-08-18,0.7696878532785137
2020-08-19,0.7825308637884938
2020-08-20,0.7538854017639216
2020-08-21,0.7824300803078669
2020-08-24,0.7507706147569692
2020-08-25,0.7949186575780721
2020-08-26,0.7437103378060625
2020-08-27,0.7289346006505775
2020-08-28,0.7491976218531677
2020-08-31,0.7648645272436475
2020-09-01,0.7569742663163173
2020-09-02,0.7499223269022414
2020-09-03,0.7616016888569264
2020-09-04,0.748194914094883
2020-09-07,0.7808253885094167
2020-09-08,0.7416957963383495
2020-09-09,0.7208894456343415
2020-09-10,0.7411609078123832
