,pws
2020-01-01,0.0
2020-01-02,0.7757365692074728
2020-01-03,0.7432609878946376
2020-01-06,0.7609981496366661
2020-01-07,0.7588376308793399
2020-01-08,0.7765457389752858
2020-01-09,0.7566301345224865
2020-01-10,0.77466042269367
2020-01-13,0.7491093894689442
2020-01-14,0.764643985135358
2020-01-15,0.7398092240930321
2020-01-16,0.7699395793400376
2020-01-17,0.7528502328407821
2020-01-20,0.7656447718062331
2020-01-21,0.745723320810138
2020-01-22,0.7602506384386238
2020-01-23,0.7753060923377483
2020-01-24,0.7591601843188119
2020-01-27,0.7531064560674849
2020-01-28,0.7673755287063757
2020-01-29,0.770940111292324
2020-01-30,0.7720483858033671
2020-01-31,0.7552322282266869
2020-02-03,0.7911048717048357
2020-02-04,0.7556705245254057
2020-02-05,0.7679142750754452
2020-02-06,0.7423704512903794
2020-02-07,0.7579823646339107
2020-02-10,0.7746923844835175
2020-02-11,0.7754614102102909
2020-02-12,0.7775584031855015
2020-02-13,0.7495312949688961
2020-02-14,0.7678902197831677
2020-02-17,0.7753002764775171
2020-02-18,0.7617007587095317
2020-02-19,0.7832319630468856
2020-02-20,0.7449798601068243
2020-02-21,0.7648247232903073
2020-02-24,0.7500817450746722
2020-02-25,0.7511638456077097
2020-02-26,0.7567685211945403
2020-02-27,0.7664018621681505
2020-02-28,0.753491129811362
2020-03-02,0.7508469819870595
2020-03-03,0.7836105504778836
2020-03-04,0.7458096130830003
2020-03-05,0.7911710451993972
2020-03-06,0.7318560209781687
2020-03-09,0.7666727782380038
2020-03-10,0.7436227611501052
2020-03-11,0.7361936805070619
2020-03-12,0.7691606414063873
2020-03-13,0.7700526629505874
2020-03-16,0.7687382317590682
2020-03-17,0.7578049002194738
2020-03-18,0.7772857245447026
2020-03-19,0.7648135757493469
2020-03-20,0.7466295036214804
2020-03-23,0.7690971958816435
2020-03-24,0.762787895689463
2020-03-25,0.7330585146362079
2020-03-26,0.7573517548136787
2020-03-27,0.7829711087784271
2020-03-30,0.7530115898970198
2020-03-31,0.772064306104496
2020-04-01,0.7719642734747183
2020-04-02,0.7610994081581359
2020-04-03,0.7709255877740248
