,pws
2020-01-01,0.0
2020-01-02,0.7862980323912289
2020-01-03,0.7693605854325327
2020-01-06,0.7722319323550462
2020-01-07,0.7753719230193847
2020-01-08,0.7663131019058118
2020-01-09,0.7444154661828901
2020-01-10,0.7236591517156895
2020-01-13,0.7697877853281002
2020-01-14,0.7643618056319634
2020-01-15,0.7495818603123141
2020-01-16,0.7313365014700818
2020-01-17,0.7704050473760854
2020-01-20,0.7715075662834655
2020-01-21,0.7376670308257076
2020-01-22,0.7545265672285819
2020-01-23,0.7530716419732917
2020-01-24,0.7592313405492026
2020-01-27,0.780921855379623
2020-01-28,0.7783363779076158
2020-01-29,0.7551481530554337
2020-01-30,0.7931683617715487
2020-01-31,0.7749648001728637
2020-02-03,0.7811826688769387
2020-02-04,0.7801234367183442
2020-02-05,0.7286846418369066
2020-02-06,0.7671769876796944
2020-02-07,0.7971386466820877
2020-02-10,0.767733156607337
2020-02-11,0.777216730200154
2020-02-12,0.7773588408317003
2020-02-13,0.7323121019372839
2020-02-14,0.7977230397290703
2020-02-17,0.7437436961910557
2020-02-18,0.7163702828652947
2020-02-19,0.7509769555010968
2020-02-20,0.7634318108704652
2020-02-21,0.7516278262165834
2020-02-24,0.7713239768477564
2020-02-25,0.7676761104518234
2020-02-26,0.7403398289863738
2020-02-27,0.755082199973447
2020-02-28,0.7653284666358285
2020-03-02,0.7689124532283285
2020-03-03,0.7415778049616014
2020-03-04,0.7549175577214088
2020-03-05,0.7722161956162563
2020-03-06,0.7782593322825228
2020-03-09,0.7996168424023382
2020-03-10,0.7504683666457337
2020-03-11,0.742863748067757
2020-03-12,0.7596715981825859
2020-03-13,0.7616603318899532
2020-03-16,0.7466818355497067
2020-03-17,0.7518962043089052
2020-03-18,0.7378026118884766
2020-03-19,0.7525433579796221
2020-03-20,0.7696746573853184
2020-03-23,0.7677001832446905
2020-03-24,0.786204503745875
2020-03-25,0.7546992953736648
2020-03-26,0.7567384546092794
2020-03-27,0.7711717060882636
2020-03-30,0.7575559266510724
2020-03-31,0.7695133314158797
2020-04-01,0.7478596785975568
2020-04-02,0.7368587987459504
2020-04-03,0.7546375622152436
2020-04-06,0.7380654254958983
2020-04-07,0.7281396016043548
2020-04-08,0.7844198087644988
2020-04-09,0.7362343883498584
2020-04-10,0.7587957968975191
2020-04-13,0.7211816920914932
2020-04-14,0.7650010742031219
2020-04-15,0.74325299073245
2020-04-16,0.7883368220326353
2020-04-17,0.7199841657762718
2020-04-20,0.7586927590636369
2020-04-21,0.7261487645665836
2020-04-22,0.7580642725466792
2020-04-23,0.7762342119599753
2020-04-24,0.7580500130585882
2020-04-27,0.7522750452104902
2020-04-28,0.75936297947394
2020-04-29,0.7738868168872183
2020-04-30,0.7826369260811727
2020-05-01,0.7256544455202653
2020-05-04,0.7819147798607755
2020-05-05,0.7220314184040251
2020-05-06,0.7755597975299298
2020-05-07,0.762815640433848
2020-05-08,0.7463789049483661
2020-05-11,0.7371108879545926
2020-05-12,0.7600593392903393
2020-05-13,0.7496259282870755
