,pws
2020-01-01,0.0
2020-01-02,0.8055104691333405
2020-01-03,0.7621885067591767
2020-01-06,0.7396038134474304
2020-01-07,0.7697385445177697
2020-01-08,0.7346898217085047
2020-01-09,0.7546560965595402
2020-01-10,0.737462826046224
2020-01-13,0.7583451942752351
2020-01-14,0.7512937328567576
2020-01-15,0.7617802382744837
2020-01-16,0.7338509808958489
2020-01-17,0.7766441730027526
2020-01-20,0.8024767005642439
2020-01-21,0.7644663961162264
2020-01-22,0.7378419055994079
2020-01-23,0.7569315971512475
2020-01-24,0.7654210931243672
2020-01-27,0.7215799721220832
2020-01-28,0.7778559662841387
2020-01-29,0.7783712016185427
2020-01-30,0.7397854771721849
2020-01-31,0.7511162882516774
2020-02-03,0.7758389324940328
2020-02-04,0.7331184576698917
2020-02-05,0.7874415253057616
2020-02-06,0.7780977071099063
2020-02-07,0.7732360038205489
2020-02-10,0.7334369885794303
2020-02-11,0.7347869604887565
2020-02-12,0.7727102451777487
2020-02-13,0.7792917892368261
2020-02-14,0.7436926164246124
2020-02-17,0.7666217473133313
2020-02-18,0.7528228178541547
2020-02-19,0.7530581773212652
2020-02-20,0.7642130475393158
2020-02-21,0.7679140717728705
2020-02-24,0.7471034412211545
2020-02-25,0.7563619898073001
2020-02-26,0.7578915220660065
2020-02-27,0.7471516559680113
2020-02-28,0.7571031946121922
2020-03-02,0.7773466113748456
2020-03-03,0.7322594435068143
2020-03-04,0.7551771057456254
2020-03-05,0.7433404929239141
2020-03-06,0.7651960148262937
2020-03-09,0.7512406975544974
2020-03-10,0.7594420820878234
2020-03-11,0.7360638259148092
2020-03-12,0.7790940011997738
2020-03-13,0.7681116409469375
2020-03-16,0.7411783179550252
2020-03-17,0.7793384390915808
2020-03-18,0.760698458782261
2020-03-19,0.7410873419282475
2020-03-20,0.7359958098972101
2020-03-23,0.7537810827084568
2020-03-24,0.7502835869097217
2020-03-25,0.7541972109567596
2020-03-26,0.7489871744499483
2020-03-27,0.7716538716267318
2020-03-30,0.7367201359062452
2020-03-31,0.7948742695390265
2020-04-01,0.7319002048931181
2020-04-02,0.7220592906892307
2020-04-03,0.7597956632831987
2020-04-06,0.7670264250120918
2020-04-07,0.7844320487806152
2020-04-08,0.7326565604766111
2020-04-09,0.7581710216612566
2020-04-10,0.7621876039633785
2020-04-13,0.76730945428272
2020-04-14,0.7802041293680054
2020-04-15,0.759207784979983
2020-04-16,0.7700558402074513
2020-04-17,0.7167063943174422
2020-04-20,0.7541073824646644
2020-04-21,0.7721392110809783
2020-04-22,0.7675417781494157
2020-04-23,0.7382319256283161
2020-04-24,0.7691306814100027
2020-04-27,0.7476313309848406
2020-04-28,0.7721804691056392
2020-04-29,0.72535345512314
2020-04-30,0.7565924039036142
2020-05-01,0.7500287957905042
2020-05-04,0.7582445706076117
2020-05-05,0.7331042877580086
2020-05-06,0.746851537893386
2020-05-07,0.7664550911082016
2020-05-08,0.7447266213140842
2020-05-11,0.7473616902573055
2020-05-12,0.7589706426049814
2020-05-13,0.7627986907160167
2020-05-14,0.7544791470340152
2020-05-15,0.7411744637447428
2020-05-18,0.7451035974516358
2020-05-19,0.7552874541597089
2020-05-20,0.7811514642943536
2020-05-21,0.7328152360614203
2020-05-22,0.7563065062688988
2020-05-25,0.7590736994739855
2020-05-26,0.7624487027667479
2020-05-27,0.7563721276602412
2020-05-28,0.7551263804784575
2020-05-29,0.7798555469127763
2020-06-01,0.7271149012302385
2020-06-02,0.7650206393304626
2020-06-03,0.771730633013947
2020-06-04,0.7472383840151545
2020-06-05,0.751979569658412
2020-06-08,0.7554857414416917
2020-06-09,0.7404010845556555
2020-06-10,0.7729800698051389
2020-06-11,0.7527868063864335
2020-06-12,0.7560701559860812
2020-06-15,0.7539814521961046
2020-06-16,0.7896471019009873
2020-06-17,0.7858644953867578
2020-06-18,0.7693950130820918
2020-06-19,0.7394322048901815
2020-06-22,0.744284287849175
2020-06-23,0.7613523083936004
2020-06-24,0.7535904213061658
2020-06-25,0.7936466488647353
2020-06-26,0.7582031563774422
2020-06-29,0.750391111332025
2020-06-30,0.7717695876615462
2020-07-01,0.7715800621698441
2020-07-02,0.7567597232881144
2020-07-03,0.755507280964648
2020-07-06,0.7485681928496678
2020-07-07,0.7702791938595306
2020-07-08,0.7875161989988466
