,pws
2020-01-01,0.0
2020-01-02,0.7483262022989459
2020-01-03,0.73738497146731
2020-01-06,0.7575798465909833
2020-01-07,0.747010828447721
2020-01-08,0.7751569150810508
2020-01-09,0.7282868759324576
2020-01-10,0.7681774518916507
2020-01-13,0.7659528833862006
2020-01-14,0.7545635400790974
2020-01-15,0.7637780965224664
2020-01-16,0.7190658772485676
2020-01-17,0.7203279227459308
2020-01-20,0.7221136515577701
2020-01-21,0.7160001348931697
2020-01-22,0.7512574721237958
2020-01-23,0.7424184629202455
2020-01-24,0.7163061613976982
2020-01-27,0.7977056435431694
2020-01-28,0.785011996441741
2020-01-29,0.7270739081733317
2020-01-30,0.7559475584754055
2020-01-31,0.7860210293022925
2020-02-03,0.7478412994935436
2020-02-04,0.7316628580749903
2020-02-05,0.7860925528861611
2020-02-06,0.7675395899888952
2020-02-07,0.727208438569606
2020-02-10,0.7704268949252092
2020-02-11,0.754008107148307
2020-02-12,0.7388920418622191
2020-02-13,0.778336623010037
2020-02-14,0.7528237128668878
2020-02-17,0.7267661627853343
2020-02-18,0.7798861404123413
2020-02-19,0.7612210055702539
2020-02-20,0.7830052646476676
2020-02-21,0.7783118412685626
2020-02-24,0.7925512697029118
2020-02-25,0.7594898626306805
2020-02-26,0.7667892469692594
2020-02-27,0.771733967982702
2020-02-28,0.7702543563826246
2020-03-02,0.7328868721485451
2020-03-03,0.7635078300102223
2020-03-04,0.7450396354564239
2020-03-05,0.7303909027380849
2020-03-06,0.7499432646660928
2020-03-09,0.8115808123690013
2020-03-10,0.7477132064427477
2020-03-11,0.7371697751153131
2020-03-12,0.7444622222849294
2020-03-13,0.7886213717486265
2020-03-16,0.7760761169897493
2020-03-17,0.7524053800479958
2020-03-18,0.7664395559371213
2020-03-19,0.774277066773655
2020-03-20,0.7322143173706662
2020-03-23,0.7538118230786999
2020-03-24,0.752035523184372
2020-03-25,0.7458977332194873
2020-03-26,0.7539195015055615
2020-03-27,0.7490312499632892
2020-03-30,0.7521866496455266
2020-03-31,0.7392952256909741
2020-04-01,0.7752999754529142
