,pws
2020-01-01,0.0
2020-01-02,1.0
2020-01-03,0.989229900464199
2020-01-06,0.9445544973281725
2020-01-07,0.9549586854741028
2020-01-08,0.953644506623577
2020-01-09,0.9170022367773348
2020-01-10,0.9162240990351888
2020-01-13,0.906241719870906
2020-01-14,0.8932207963506085
2020-01-15,0.8984262295998952
2020-01-16,0.8882566442443105
2020-01-17,0.9074755982560745
2020-01-20,0.9007508007252835
2020-01-21,0.9122774341074362
2020-01-22,0.9090966720206055
2020-01-23,0.9184252051283504
2020-01-24,0.9044455594446996
2020-01-27,0.9045499594988352
2020-01-28,0.9046452389048223
2020-01-29,0.9380013317992052
2020-01-30,0.9183686086269819
2020-01-31,0.8605496793942029
2020-02-03,0.8984853805819064
2020-02-04,0.8515802669680878
2020-02-05,0.8771299044013422
2020-02-06,0.8607392958094253
2020-02-07,0.8570578968680284
2020-02-10,0.8655394287697679
2020-02-11,0.8778573798677246
2020-02-12,0.8637586279452781
2020-02-13,0.8692902445922663
2020-02-14,0.8441782434376537
2020-02-17,0.8560058855767422
2020-02-18,0.8425832662751731
2020-02-19,0.832598249425726
2020-02-20,0.8410812000787358
2020-02-21,0.8250791623549663
2020-02-24,0.8442132357902534
2020-02-25,0.8112384070074169
2020-02-26,0.8351125620526247
2020-02-27,0.8273457133001701
2020-02-28,0.8004715161489886
2020-03-02,0.815458812888354
2020-03-03,0.8401002517810525
2020-03-04,0.8152738134613342
2020-03-05,0.8399043792216518
2020-03-06,0.8128874626524958
2020-03-09,0.8207301094781542
2020-03-10,0.8090849861264983
2020-03-11,0.8103075720585333
2020-03-12,0.803732416654303
2020-03-13,0.801567124379494
2020-03-16,0.801224203874395
2020-03-17,0.7893604441311807
2020-03-18,0.7877759970528363
2020-03-19,0.7951131344365288
2020-03-20,0.7972607354161378
2020-03-23,0.7950396894434916
2020-03-24,0.787201013251868
2020-03-25,0.7829895546799268
2020-03-26,0.7827060355701148
2020-03-27,0.7659246769337862
2020-03-30,0.7540923951816293
2020-03-31,0.7768125556641127
2020-04-01,0.775869376899502
2020-04-02,0.8011137883192112
2020-04-03,0.8056222523489357
2020-04-06,0.8064061021245432
2020-04-07,0.8066926769278229
2020-04-08,0.812518835028557
2020-04-09,0.7828490105721373
2020-04-10,0.8180431985593428
2020-04-13,0.7969842208522224
2020-04-14,0.8210000063980942
2020-04-15,0.7973972088486558
2020-04-16,0.8142059257436701
2020-04-17,0.8046798733462027
2020-04-20,0.8058011799646522
2020-04-21,0.794075726903085
2020-04-22,0.8198125571431857
2020-04-23,0.8170342496561682
2020-04-24,0.8274599875983101
2020-04-27,0.8145659478469596
2020-04-28,0.8076122347762285
2020-04-29,0.8347680765405744
2020-04-30,0.8096518971356178
2020-05-01,0.831471919520904
2020-05-04,0.8231495037779009
2020-05-05,0.823750783570134
2020-05-06,0.8273025294788948
