,pws
2020-01-01,0.0
2020-01-02,1.0
2020-01-03,0.9906059017907822
2020-01-06,0.9225722048978836
2020-01-07,0.9366308462767368
2020-01-08,0.9384138559970753
2020-01-09,0.9398872620708835
2020-01-10,0.9035111965033416
2020-01-13,0.9105490688089778
2020-01-14,0.9357775369846904
2020-01-15,0.8953605800464466
2020-01-16,0.9150733887541412
2020-01-17,0.9188947034141374
2020-01-20,0.9093259044029212
2020-01-21,0.906729627385267
2020-01-22,0.9139384716414689
2020-01-23,0.8927335774055215
2020-01-24,0.887733175553512
2020-01-27,0.8763165681814213
2020-01-28,0.8495600570586793
2020-01-29,0.9003178770596632
2020-01-30,0.8947299961923479
2020-01-31,0.8815329884163374
2020-02-03,0.8771414962378125
2020-02-04,0.8502980703972401
2020-02-05,0.8639758502033413
2020-02-06,0.8150760799300084
2020-02-07,0.8844718288073388
2020-02-10,0.8137006944985175
2020-02-11,0.8887526746301375
2020-02-12,0.853514716875752
2020-02-13,0.8550941285405067
2020-02-14,0.8409660179632245
2020-02-17,0.8333361942562691
2020-02-18,0.8226026758620429
2020-02-19,0.8003038405670386
2020-02-20,0.818778273494353
2020-02-21,0.8137494522797857
2020-02-24,0.7993900376271054
2020-02-25,0.8134177897012006
2020-02-26,0.7789473144086346
2020-02-27,0.7832376304747767
2020-02-28,0.7952900948822358
2020-03-02,0.8149533685399954
2020-03-03,0.7819341613034083
2020-03-04,0.8101859003225205
2020-03-05,0.7904728622948973
2020-03-06,0.8220721127737729
2020-03-09,0.7742498596675318
2020-03-10,0.7805118983922855
2020-03-11,0.7813075672011943
2020-03-12,0.7697108233405945
2020-03-13,0.8097038720601184
2020-03-16,0.794291629413708
2020-03-17,0.8133089749373391
2020-03-18,0.785498978530182
2020-03-19,0.8128595554342382
2020-03-20,0.7972144928031497
2020-03-23,0.8110391801674323
2020-03-24,0.7906648935248981
2020-03-25,0.8015528557319085
2020-03-26,0.8075109991409886
2020-03-27,0.8069465318989565
2020-03-30,0.8016029648631647
2020-03-31,0.7988629279406326
2020-04-01,0.8136238870669484
2020-04-02,0.8095043901062925
2020-04-03,0.8149299466329643
2020-04-06,0.8016930375156176
2020-04-07,0.8027909651322548
2020-04-08,0.7891643690527733
2020-04-09,0.7869222958789672
2020-04-10,0.794438337323745
2020-04-13,0.8223440044736293
2020-04-14,0.8013868321240644
2020-04-15,0.8072640625373606
2020-04-16,0.8288097680536424
2020-04-17,0.8456507940185432
2020-04-20,0.8551849835090838
2020-04-21,0.8375357663191548
2020-04-22,0.8229833108282507
2020-04-23,0.8255691499737668
2020-04-24,0.8127555594719449
2020-04-27,0.8109071217723458
2020-04-28,0.8053923961013412
2020-04-29,0.800742453691676
2020-04-30,0.8371930162689237
2020-05-01,0.8112497215594741
2020-05-04,0.8345247884739907
2020-05-05,0.840660550208824
2020-05-06,0.8322612125599705
