,pws
2020-01-01,0.0
2020-01-02,1.0
2020-01-03,0.9790789158000105
2020-01-06,0.9278502498401485
2020-01-07,0.9243028923409194
2020-01-08,0.9281321272751423
2020-01-09,0.9071821713958768
2020-01-10,0.9402156340782574
2020-01-13,0.8807866530175393
2020-01-14,0.9175907819524258
2020-01-15,0.8612730091034025
2020-01-16,0.92199045892512
2020-01-17,0.9235729891487445
2020-01-20,0.9026704219112442
2020-01-21,0.910174335738803
2020-01-22,0.9242241947364448
2020-01-23,0.9171903593373376
2020-01-24,0.876670841865137
2020-01-27,0.886680124889958
2020-01-28,0.8188371361406307
2020-01-29,0.8975578597961086
2020-01-30,0.8351269126905214
2020-01-31,0.9174154095581698
2020-02-03,0.8138597762956103
2020-02-04,0.9077401848826053
2020-02-05,0.8862746650353491
2020-02-06,0.9062404576139697
2020-02-07,0.8678382692461052
2020-02-10,0.8927526709615294
2020-02-11,0.8473026206451361
2020-02-12,0.872596731811791
2020-02-13,0.8523485131318628
2020-02-14,0.8539545493495683
2020-02-17,0.8355986471917674
2020-02-18,0.8182433017692048
2020-02-19,0.8140553768601487
2020-02-20,0.7885607499772896
2020-02-21,0.8225053617109681
2020-02-24,0.8161813302207228
2020-02-25,0.8037656121205521
2020-02-26,0.7941804085415157
2020-02-27,0.8033940439677708
2020-02-28,0.777255024335016
2020-03-02,0.8045295248177202
2020-03-03,0.8141245907068194
2020-03-04,0.7903001005498478
2020-03-05,0.7977546879552273
2020-03-06,0.7885258570826295
2020-03-09,0.7887716309333718
2020-03-10,0.7755587004952172
2020-03-11,0.7814026736071218
2020-03-12,0.766441282349447
2020-03-13,0.7761111733414999
2020-03-16,0.7914421539472206
2020-03-17,0.7718686408931202
2020-03-18,0.7797047823675214
2020-03-19,0.7702548003693255
2020-03-20,0.7731527277109115
2020-03-23,0.760331917695433
2020-03-24,0.7662876431437382
2020-03-25,0.771003235858116
2020-03-26,0.7942206232812259
2020-03-27,0.8208188227352589
2020-03-30,0.808097932539514
2020-03-31,0.8227167579953116
2020-04-01,0.8165402868977916
2020-04-02,0.8113147071358867
2020-04-03,0.8073879078475353
2020-04-06,0.8229701670513038
2020-04-07,0.8005085751087031
2020-04-08,0.7936422601722014
2020-04-09,0.7904748663007553
2020-04-10,0.7879215974426237
2020-04-13,0.7902243952217728
2020-04-14,0.7948762284917641
2020-04-15,0.7782196391812312
2020-04-16,0.7653505453229252
2020-04-17,0.7551849300451416
2020-04-20,0.771457400346514
2020-04-21,0.7648275188446046
2020-04-22,0.7735263428379587
2020-04-23,0.7473771071284503
2020-04-24,0.7717672023088379
2020-04-27,0.7363253922229808
2020-04-28,0.7585283998462496
2020-04-29,0.7379559054875381
2020-04-30,0.7657862768230504
2020-05-01,0.7509756262778613
2020-05-04,0.7630786735657331
2020-05-05,0.7065923436556553
2020-05-06,0.763267150215457
