,pws
2020-01-01,0.0
2020-01-02,0.7685775686897841
2020-01-03,0.7520680742435013
2020-01-06,0.7183746970579907
2020-01-07,0.7546358984170534
2020-01-08,0.76890108233388
2020-01-09,0.7490725125506726
2020-01-10,0.7558693803554668
2020-01-13,0.7764150087192869
2020-01-14,0.7406435552562532
2020-01-15,0.7507613587571026
2020-01-16,0.7281585897345477
2020-01-17,0.7669916451764709
2020-01-20,0.7688114288897588
2020-01-21,0.7478903715560471
2020-01-22,0.7443393536873492
2020-01-23,0.7540696576146183
2020-01-24,0.7616769988462975
2020-01-27,0.7536631261436443
2020-01-28,0.7661256421606784
2020-01-29,0.7504222709983478
2020-01-30,0.7442876183512368
2020-01-31,0.7644836253692927
2020-02-03,0.7786405772706414
2020-02-04,0.7930049720837605
2020-02-05,0.7386438534634892
2020-02-06,0.7814260487422957
2020-02-07,0.7492518822135551
2020-02-10,0.7750262783061028
2020-02-11,0.752267613641607
2020-02-12,0.7888161346719117
2020-02-13,0.7591722618678911
2020-02-14,0.7313805636055916
2020-02-17,0.7725090970389505
2020-02-18,0.735026132955542
2020-02-19,0.7247324765617806
2020-02-20,0.7566601199739544
2020-02-21,0.7754906027931198
2020-02-24,0.7339818508482238
2020-02-25,0.7528261501901365
2020-02-26,0.7625842783923461
2020-02-27,0.7812972310359059
2020-02-28,0.7548870594730608
2020-03-02,0.7856681341576884
2020-03-03,0.7783481180374274
2020-03-04,0.7588035482856926
2020-03-05,0.7686887592351938
2020-03-06,0.7515847344712503
2020-03-09,0.730976550927444
2020-03-10,0.7327923921087239
2020-03-11,0.7783212979059746
2020-03-12,0.7718352348552913
2020-03-13,0.7669127205084745
2020-03-16,0.7395599009978859
2020-03-17,0.786411795686466
2020-03-18,0.7393292109965599
2020-03-19,0.7448137533725934
2020-03-20,0.7510816951018437
2020-03-23,0.8008177700878745
2020-03-24,0.7424854836551398
2020-03-25,0.7499169315517716
2020-03-26,0.7680661945804043
2020-03-27,0.7581256402058703
2020-03-30,0.7769030964261896
2020-03-31,0.7843234370134384
2020-04-01,0.7676674680430843
2020-04-02,0.7637557871752152
2020-04-03,0.7632133402879983
2020-04-06,0.7324803973602159
2020-04-07,0.7353167454133859
2020-04-08,0.7853107400988629
2020-04-09,0.750066382659047
2020-04-10,0.8007241918858198
2020-04-13,0.761682293205362
2020-04-14,0.7609968116453808
2020-04-15,0.7771184405687772
2020-04-16,0.7588963101210613
2020-04-17,0.7690089624622378
2020-04-20,0.7461404789417092
2020-04-21,0.755277726728801
2020-04-22,0.7560458243206083
2020-04-23,0.7619682278790065
2020-04-24,0.7627533645612884
2020-04-27,0.7326768126651471
2020-04-28,0.7488817041373061
2020-04-29,0.7570687019681853
2020-04-30,0.7623240066828438
2020-05-01,0.7791068419015938
2020-05-04,0.7381645207232889
2020-05-05,0.7697817879039394
2020-05-06,0.7621843648825216
2020-05-07,0.7531375838146882
2020-05-08,0.7605681388869964
2020-05-11,0.7396789288183209
2020-05-12,0.7631405854838583
2020-05-13,0.7596868663050681
2020-05-14,0.7575287320922454
2020-05-15,0.7753522440022869
2020-05-18,0.761172858870503
2020-05-19,0.7622864802600078
2020-05-20,0.764528603297901
2020-05-21,0.7456989977001529
2020-05-22,0.7640679158572504
2020-05-25,0.7731427468364607
2020-05-26,0.760668449323158
2020-05-27,0.7471652610014122
2020-05-28,0.7626754059918459
2020-05-29,0.7535398512368395
2020-06-01,0.7776828516300751
2020-06-02,0.7699139472177429
2020-06-03,0.777632595463995
2020-06-04,0.7775907145011279
2020-06-05,0.7735400442606853
2020-06-08,0.7973789482818353
2020-06-09,0.7612145713718685
2020-06-10,0.7391803558364427
2020-06-11,0.7628553885535858
2020-06-12,0.7452866373396421
2020-06-15,0.7379321188841327
2020-06-16,0.7496338516798702
2020-06-17,0.7499021547354927
2020-06-18,0.7445422297650938
2020-06-19,0.736866789966448
2020-06-22,0.7829565766428498
2020-06-23,0.7349940725875105
2020-06-24,0.7543119565118392
2020-06-25,0.7554034494949926
2020-06-26,0.7570507392187767
2020-06-29,0.7654556365467304
2020-06-30,0.7523840339008597
2020-07-01,0.7456054069926434
2020-07-02,0.7684292615155477
2020-07-03,0.7754938989275606
2020-07-06,0.7433600764214403
2020-07-07,0.7465508379835409
2020-07-08,0.7256366620495881
2020-07-09,0.7401225615966917
2020-07-10,0.788866740389747
2020-07-13,0.7292893364471412
2020-07-14,0.7899761712494391
2020-07-15,0.7759225725570736
2020-07-16,0.7603238867584992
2020-07-17,0.7796053123672712
2020-07-20,0.7912318406948103
2020-07-21,0.7453936718183125
2020-07-22,0.7269384412010663
2020-07-23,0.7691898432735944
2020-07-24,0.7678889130689567
2020-07-27,0.7729554348826503
2020-07-28,0.7693489358925975
2020-07-29,0.7633037232919706
2020-07-30,0.7605044987543795
2020-07-31,0.7712171393246559
2020-08-03,0.7746249084257083
2020-08-04,0.7491844220012979
2020-08-05,0.7646268425601042
2020-08-06,0.7648025984874895
2020-08-07,0.7626179852973867
2020-08-10,0.7614119594790134
2020-08-11,0.7960175409089857
2020-08-12,0.7658476198784716
2020-08-13,0.7709780239100225
2020-08-14,0.7509296982883608
2020-08-17,0.7670663704499623
2020-08-18,0.7828790247187546
2020-08-19,0.7537738960620854
2020-08-20,0.8046602571014932
2020-08-21,0.758803563522884
2020-08-24,0.7349173365700091
2020-08-25,0.7695829692675967
2020-08-26,0.7466870934492182
2020-08-27,0.7552787640976155
2020-08-28,0.7543672047357391
2020-08-31,0.7985486762502281
2020-09-01,0.7633785334623031
2020-09-02,0.7409188416100484
2020-09-03,0.778413193574062
2020-09-04,0.7730155343405986
2020-09-07,0.7776833196006753
2020-09-08,0.7566574990654025
2020-09-09,0.7729617884545311
2020-09-10,0.7397542197101368
2020-09-11,0.752528758989477
2020-09-14,0.763400552169398
2020-09-15,0.7619555173751464
2020-09-16,0.755651439013365
2020-09-17,0.7577310673652591
2020-09-18,0.7717141817032601
2020-09-21,0.7541461642786778
2020-09-22,0.764920583082649
2020-09-23,0.7517803385305591
2020-09-24,0.7154628518163734
2020-09-25,0.7841174533002504
2020-09-28,0.7347477765357465
2020-09-29,0.7296769900569314
2020-09-30,0.7578884137375771
2020-10-01,0.7594872453283951
2020-10-02,0.7791101527241153
2020-10-05,0.723808517570725
2020-10-06,0.7536022017080403
2020-10-07,0.7464970757302181
2020-10-08,0.7472125894895265
2020-10-09,0.7517341991789912
2020-10-12,0.7858357527391177
2020-10-13,0.7757454065140129
2020-10-14,0.7241398832423982
2020-10-15,0.7320219136071786
2020-10-16,0.796216410206613
2020-10-19,0.7614957242865212
2020-10-20,0.7788417096813604
2020-10-21,0.7699003326221588
2020-10-22,0.7727698454834385
2020-10-23,0.7779299493935186
2020-10-26,0.7712592745384429
2020-10-27,0.7663770201900952
2020-10-28,0.7606823277703599
2020-10-29,0.7552753155342521
2020-10-30,0.7925491580277261
2020-11-02,0.7368990784624754
2020-11-03,0.7733026618636656
2020-11-04,0.7692080102964544
2020-11-05,0.7731181227820574
2020-11-06,0.7835733183600998
2020-11-09,0.765058943345129
2020-11-10,0.7843184122224426
2020-11-11,0.7907274697379416
2020-11-12,0.779890163941836
2020-11-13,0.8059892507198224
2020-11-16,0.74787198269082
2020-11-17,0.7733912068921065
2020-11-18,0.7610922361794585
2020-11-19,0.7566588770465649
2020-11-20,0.7871611983794853
2020-11-23,0.7537638949007726
2020-11-24,0.7654308748944548
2020-11-25,0.7727337982600998
2020-11-26,0.770949718920438
2020-11-27,0.7427857098744508
2020-11-30,0.800303151105259
2020-12-01,0.7768279286967416
2020-12-02,0.7904040872574292
2020-12-03,0.764927465899573
2020-12-04,0.7530710659436401
2020-12-07,0.7580943986673682
2020-12-08,0.7487230460432375
2020-12-09,0.7491594838426744
2020-12-10,0.7307631301828774
2020-12-11,0.7631346739313046
2020-12-14,0.7637115916601724
2020-12-15,0.7486900035398307
2020-12-16,0.7535889232150857
2020-12-17,0.7589949598261829
2020-12-18,0.7649812354530959
2020-12-21,0.7643664984810064
2020-12-22,0.7547822645347856
2020-12-23,0.7645694232899151
2020-12-24,0.7558746595137078
2020-12-25,0.7107532554662233
2020-12-28,0.787341858094284
2020-12-29,0.7387240102284326
2020-12-30,0.7648035146564138
2020-12-31,0.7365056351409822
2021-01-01,0.7676394193995779
2021-01-04,0.7744298550324668
2021-01-05,0.7430042096305933
2021-01-06,0.7655628040859415
2021-01-07,0.7519269709104144
2021-01-08,0.7780466353500356
2021-01-11,0.73249540981299
2021-01-12,0.7471882820834042
2021-01-13,0.7584327614333239
2021-01-14,0.7827397504423302
2021-01-15,0.7614093904610021
2021-01-18,0.7628662939487376
2021-01-19,0.7645341291985631
2021-01-20,0.7499945585421627
2021-01-21,0.7530703884941206
2021-01-22,0.7531937612210985
2021-01-25,0.730115057332844
2021-01-26,0.7453583113957696
2021-01-27,0.7435853726200414
2021-01-28,0.7591216355002566
2021-01-29,0.7572405743454547
2021-02-01,0.768311760513851
2021-02-02,0.7543014096635638
2021-02-03,0.7211461281821077
2021-02-04,0.7419341574015008
2021-02-05,0.7469554730561049
2021-02-08,0.7695464826688868
2021-02-09,0.7626472700126546
2021-02-10,0.7585969738210052
2021-02-11,0.7688914528088974
2021-02-12,0.7949474281570515
2021-02-15,0.7653188990171402
2021-02-16,0.7465039058998779
2021-02-17,0.7741850938713947
2021-02-18,0.779477725725316
2021-02-19,0.737984918714237
2021-02-22,0.7605350330183231
2021-02-23,0.7638991753748047
2021-02-24,0.7494606098443218
2021-02-25,0.7494516885718384
2021-02-26,0.770770385314325
2021-03-01,0.7801397483662497
2021-03-02,0.7433595272498147
2021-03-03,0.7607662252070275
2021-03-04,0.7542324629724957
2021-03-05,0.7693191056337442
2021-03-08,0.7805533333145992
2021-03-09,0.7521883435685937
2021-03-10,0.7655153534610073
2021-03-11,0.7673942945560682
2021-03-12,0.7594532934219899
2021-03-15,0.7696896677252754
2021-03-16,0.7360585253017361
2021-03-17,0.7705096472664087
2021-03-18,0.7276940952793443
2021-03-19,0.776779213826602
2021-03-22,0.7743703364398262
2021-03-23,0.7830816416115228
2021-03-24,0.7378973437832481
2021-03-25,0.7425479817385331
