,pws
2020-01-01,0.0
2020-01-02,1.0
2020-01-03,0.9764215719956943
2020-01-06,0.9275657896933823
2020-01-07,0.9447774132925095
2020-01-08,0.9024341464311133
2020-01-09,0.8710282399506142
2020-01-10,0.9171050299855693
2020-01-13,0.878376191486716
2020-01-14,0.8915681436754164
2020-01-15,0.8724167415486742
2020-01-16,0.8891245380438465
2020-01-17,0.9169393764560497
2020-01-20,0.8699564083179157
2020-01-21,0.9154713268304948
2020-01-22,0.8502865748524772
2020-01-23,0.9069907752194175
2020-01-24,0.8527036653824952
2020-01-27,0.8712963059743964
2020-01-28,0.8924739173825587
2020-01-29,0.8558973895478
2020-01-30,0.8962221837419647
2020-01-31,0.8889519265773045
2020-02-03,0.8991990059814289
2020-02-04,0.8351133515363204
2020-02-05,0.8949754913795368
2020-02-06,0.8481320197949054
2020-02-07,0.9234144853704982
2020-02-10,0.8709531586423609
2020-02-11,0.8778796405011938
2020-02-12,0.8693214620353319
2020-02-13,0.8709728031260991
2020-02-14,0.8472878284610118
2020-02-17,0.850176556588477
2020-02-18,0.8412397958634531
2020-02-19,0.8454625486145295
2020-02-20,0.8354890217972256
2020-02-21,0.8452229039250008
2020-02-24,0.8273904681663664
2020-02-25,0.8218110189550901
2020-02-26,0.8324053679595764
2020-02-27,0.8019490369911186
2020-02-28,0.8179014115396536
2020-03-02,0.803683273044483
2020-03-03,0.8109951306267312
2020-03-04,0.8383526537517376
2020-03-05,0.8177919404402157
2020-03-06,0.8150899258491212
2020-03-09,0.8011824346689218
2020-03-10,0.7852453493006636
2020-03-11,0.7983970318400812
2020-03-12,0.7757654789224933
2020-03-13,0.7737194550387518
2020-03-16,0.7710214989282986
2020-03-17,0.7741387040050317
2020-03-18,0.7801360677607445
2020-03-19,0.7678188225182648
2020-03-20,0.7904248126079125
2020-03-23,0.7797596768271952
2020-03-24,0.7752404836585651
2020-03-25,0.7785431487798168
2020-03-26,0.7718920731751865
2020-03-27,0.8019715575222878
2020-03-30,0.8006831205669563
2020-03-31,0.8200664863322582
2020-04-01,0.8112579472493919
2020-04-02,0.8029717310878339
2020-04-03,0.7839603873764457
2020-04-06,0.8005418350801731
2020-04-07,0.801074919222302
2020-04-08,0.8144474839768573
2020-04-09,0.7916719705815543
2020-04-10,0.8078726907271425
2020-04-13,0.7792261341271828
2020-04-14,0.8058905159553937
2020-04-15,0.7885297122941942
2020-04-16,0.7991772098908226
2020-04-17,0.7792522311971014
2020-04-20,0.7738090292372554
2020-04-21,0.7770038513386794
2020-04-22,0.7461078848092836
2020-04-23,0.7866327508542375
2020-04-24,0.7590625974891515
2020-04-27,0.783883588107493
2020-04-28,0.7730854775172425
2020-04-29,0.7788833860256581
2020-04-30,0.7863057538116806
2020-05-01,0.7922609304564463
2020-05-04,0.7687949915806913
2020-05-05,0.7684388251784334
2020-05-06,0.767774569143389
