,pws
2020-01-01,0.0
2020-01-02,1.0
2020-01-03,0.9797608754962547
2020-01-06,0.8921196101493255
2020-01-07,0.8932123067224778
2020-01-08,0.913055770341656
2020-01-09,0.8819320251108513
2020-01-10,0.9228376454369861
2020-01-13,0.8753852198566231
2020-01-14,0.9232605471941592
2020-01-15,0.901847494672146
2020-01-16,0.9114744803875872
2020-01-17,0.8941576310824174
2020-01-20,0.8941567395384759
2020-01-21,0.8976973068312759
2020-01-22,0.8750541985038335
2020-01-23,0.897786235333211
2020-01-24,0.8744891034334971
2020-01-27,0.8936491698551827
2020-01-28,0.8864262206994397
2020-01-29,0.8710154675804108
2020-01-30,0.8541707055435732
2020-01-31,0.8324195939232056
2020-02-03,0.8688093112436103
2020-02-04,0.8659178202706879
2020-02-05,0.8677698216871008
2020-02-06,0.8697538591956075
2020-02-07,0.8418686796475918
2020-02-10,0.8730412216161447
2020-02-11,0.8588563262460143
2020-02-12,0.8557540002200862
2020-02-13,0.8415789578026018
2020-02-14,0.8296383988204663
2020-02-17,0.8209107893165689
2020-02-18,0.8658264063812308
2020-02-19,0.8336826305607201
2020-02-20,0.8525792601922434
2020-02-21,0.8033118525166327
2020-02-24,0.8245530094012566
2020-02-25,0.8031549756291825
2020-02-26,0.812363121813756
2020-02-27,0.772845071238641
2020-02-28,0.7938346505736511
2020-03-02,0.7775905014331778
2020-03-03,0.7944045786273206
2020-03-04,0.7834848619718386
2020-03-05,0.820067168353011
2020-03-06,0.8084253022479282
2020-03-09,0.8245880379901872
2020-03-10,0.8071423267217165
2020-03-11,0.8087346253489933
2020-03-12,0.7928860306261388
2020-03-13,0.7957698065350638
2020-03-16,0.7748645187382999
2020-03-17,0.7726470368867363
2020-03-18,0.8053875849523481
2020-03-19,0.7801572113529336
2020-03-20,0.8192473074512542
2020-03-23,0.7859401798112886
2020-03-24,0.8028057321598793
2020-03-25,0.7552362808025435
2020-03-26,0.8020491406710971
2020-03-27,0.7791124079848262
2020-03-30,0.8018758772008161
2020-03-31,0.7791447355554066
2020-04-01,0.7902408243228283
2020-04-02,0.7895216590532064
2020-04-03,0.8018478693893942
2020-04-06,0.7846003056739664
2020-04-07,0.7771868061991449
2020-04-08,0.7714615474798253
2020-04-09,0.7808399488335847
2020-04-10,0.7717152093730408
2020-04-13,0.7724725340370159
2020-04-14,0.7645763641988687
2020-04-15,0.7547322494371798
2020-04-16,0.7777035779818737
2020-04-17,0.731988641056428
2020-04-20,0.7589373719251503
2020-04-21,0.7311385822124098
2020-04-22,0.7412709890313671
2020-04-23,0.7549025396627198
2020-04-24,0.7640444941475643
2020-04-27,0.7637837124439782
2020-04-28,0.7543211246424778
2020-04-29,0.7535028981645459
2020-04-30,0.7466268035828386
2020-05-01,0.7539906473506763
2020-05-04,0.757162299429988
2020-05-05,0.7475703025225726
2020-05-06,0.7526828631945666
