,event_date,car,cumulative_return,expected_return
0,2010-02-04,-0.030072189873740607,-0.029222461258184618,0.0008497286155559891
1,2010-03-08,0.00035832592118700823,0.0012080545367429973,0.0008497286155559891
2,2010-04-16,-0.01818255522807699,-0.017332826612521002,0.0008497286155559891
3,2010-04-27,-0.019166612826342466,-0.018316884210786477,0.0008497286155559891
4,2010-05-06,-0.026742317855218967,-0.025892589239662978,0.0008497286155559891
5,2010-05-10,0.0354481452336346,0.03629787384919059,0.0008497286155559891
6,2010-05-27,0.025141901909890185,0.025991630525446174,0.0008497286155559891
7,2010-06-09,-0.00877548188142574,-0.00792575326586975,0.0008497286155559891
8,2010-06-21,-0.004016953071757756,-0.003167224456201767,0.0008497286155559891
9,2010-07-07,0.025625506731275838,0.026475235346831827,0.0008497286155559891
10,2010-07-16,-0.02730971666621751,-0.02645998805066152,0.0008497286155559891
11,2010-07-29,-0.008057628388722926,-0.007207899773166937,0.0008497286155559891
12,2010-08-05,-0.0013474780414679532,-0.0004977494259119641,0.0008497286155559891
13,2010-08-11,-0.026256397740073156,-0.025406669124517167,0.0008497286155559891
14,2010-08-16,-0.0009453566838291128,-9.562806827312365e-05,0.0008497286155559891
15,2010-09-01,0.0233847774161966,0.02423450603175259,0.0008497286155559891
16,2010-09-10,0.0016479851433393033,0.0024977137588952925,0.0008497286155559891
17,2010-10-01,-0.0002316511990161363,0.0006180774165398528,0.0008497286155559891
18,2010-12-31,-0.0002679378698056123,0.0005817907457503768,0.0008497286155559891
19,2011-01-28,-0.018902862118908126,-0.018053133503352137,0.0008497286155559891
20,2011-02-22,-0.02173244010591846,-0.02088271149036247,0.0008497286155559891
21,2011-04-14,-0.002306381731326579,-0.0014566531157705898,0.0008497286155559891
22,2011-08-04,-0.03918776357350262,-0.03833803495794663,0.0008497286155559891
23,2011-08-08,-0.05339062358677449,-0.0525408949712185,0.0008497286155559891
24,2011-08-09,0.04646774811145127,0.04731747672700726,0.0008497286155559891
25,2011-08-10,-0.043025670269956406,-0.04217594165440042,0.0008497286155559891
26,2011-08-11,0.04418588602066986,0.04503561463622585,0.0008497286155559891
27,2011-08-23,0.036206808851634964,0.03705653746719095,0.0008497286155559891
28,2011-09-07,0.024541971355826142,0.02539169997138213,0.0008497286155559891
29,2011-09-08,-0.006666485376468523,-0.005816756760912534,0.0008497286155559891
30,2011-09-09,-0.022183846507443872,-0.021334117891887883,0.0008497286155559891
31,2011-09-12,0.008839347349493654,0.009689075965049643,0.0008497286155559891
32,2011-09-19,-0.006347802166889016,-0.005498073551333027,0.0008497286155559891
33,2011-10-21,0.01012527565237109,0.01097500426792708,0.0008497286155559891
34,2011-11-09,-0.030714902675225475,-0.029865174059669486,0.0008497286155559891
35,2011-11-30,0.03544925486325856,0.03629898347881455,0.0008497286155559891
36,2011-12-30,-0.005488439000452372,-0.004638710384896383,0.0008497286155559891
37,2012-01-23,-0.0016254630309208151,-0.000775734415364826,0.0008497286155559891
38,2012-06-01,-0.025905121185132107,-0.025055392569576118,0.0008497286155559891
39,2012-06-06,0.021507214989176626,0.022356943604732615,0.0008497286155559891
40,2012-07-02,0.0002933340593498368,0.001143062674905826,0.0008497286155559891
41,2012-09-04,-0.003974562166761619,-0.0031248335512056302,0.0008497286155559891
42,2012-09-06,0.01967287438798415,0.02052260300354014,0.0008497286155559891
43,2012-11-07,-0.02441198922758836,-0.02356226061203237,0.0008497286155559891
44,2012-12-07,-0.000614367241937197,0.00023536137361879206,0.0008497286155559891
45,2013-01-02,0.024009633329687086,0.024859361945243075,0.0008497286155559891
46,2013-02-01,0.005923793955873613,0.006773522571429602,0.0008497286155559891
47,2013-02-25,-0.020083505897894205,-0.019233777282338216,0.0008497286155559891
48,2013-03-26,0.009064479890857013,0.009914208506413003,0.0008497286155559891
49,2013-04-15,-0.02057499420496134,-0.01972526558940535,0.0008497286155559891
50,2013-06-20,-0.02690321152649977,-0.02605348291094378,0.0008497286155559891
51,2013-07-22,0.002420269708367062,0.0032699983239230512,0.0008497286155559891
52,2013-09-26,0.0027159750567149477,0.0035657036722709368,0.0008497286155559891
53,2013-10-10,0.02295711510408216,0.02380684371963815,0.0008497286155559891
54,2014-03-05,0.0005444123188937944,0.0013941409344497835,0.0008497286155559891
55,2014-04-10,-0.02645495160715683,-0.02560522299160084,0.0008497286155559891
56,2014-05-12,0.011384956099387944,0.012234684714943933,0.0008497286155559891
57,2014-07-31,-0.022806398778059234,-0.021956670162503245,0.0008497286155559891
58,2014-08-29,0.006014306929454705,0.006864035545010694,0.0008497286155559891
59,2014-09-25,-0.020366647241703895,-0.019516918626147906,0.0008497286155559891
60,2014-12-10,-0.018335030726482016,-0.017485302110926026,0.0008497286155559891
61,2014-12-17,0.021878072154179806,0.022727800769735795,0.0008497286155559891
62,2014-12-18,0.022827054361646226,0.023676782977202215,0.0008497286155559891
63,2015-01-21,0.005018116278163065,0.005867844893719054,0.0008497286155559891
64,2015-04-24,0.009303877689723405,0.010153606305279395,0.0008497286155559891
65,2015-06-29,-0.022224967500169668,-0.02137523888461368,0.0008497286155559891
66,2015-07-29,0.005113545617443815,0.0059632742329998045,0.0008497286155559891
67,2015-08-21,-0.03416472138202009,-0.0333149927664641,0.0008497286155559891
68,2015-08-24,-0.0397414188870554,-0.03889169027149941,0.0008497286155559891
69,2015-08-26,0.04731212836074583,0.04816185697630182,0.0008497286155559891
70,2015-09-23,-0.00023862555331999324,0.0006111030622359959,0.0008497286155559891
71,2015-09-25,-0.0009440836994216717,-9.435508386568259e-05,0.0008497286155559891
72,2015-10-01,0.002952800275570544,0.003802528891126533,0.0008497286155559891
73,2015-10-07,0.006240110721562386,0.0070898393371183754,0.0008497286155559891
74,2015-10-27,-0.002292504603140566,-0.001442775987584577,0.0008497286155559891
75,2015-12-04,0.023315425097388376,0.024165153712944365,0.0008497286155559891
76,2016-03-08,-0.008009510723598123,-0.007159782108042134,0.0008497286155559891
77,2016-03-31,-0.004651620333921969,-0.0038018917183659795,0.0008497286155559891
78,2016-06-24,-0.032880735760739244,-0.032031007145183255,0.0008497286155559891
79,2016-07-26,-0.0010147612623300217,-0.00016503264677403262,0.0008497286155559891
80,2016-09-09,-0.023551740341312022,-0.022702011725756033,0.0008497286155559891
81,2016-10-10,0.0066449615037300624,0.0074946901192860516,0.0008497286155559891
82,2016-11-07,0.024944436951416016,0.025794165566972005,0.0008497286155559891
83,2016-12-07,0.01216902381899132,0.01301875243454731,0.0008497286155559891
84,2017-05-17,-0.020514633800528537,-0.019664905184972548,0.0008497286155559891
85,2017-06-16,-0.0011729270814800907,-0.0003231984659241016,0.0008497286155559891
86,2017-09-18,-0.0006034215905448281,0.000246307025011161,0.0008497286155559891
87,2017-10-27,0.018847260144031264,0.019696988759587253,0.0008497286155559891
88,2017-11-28,0.0038979578324145336,0.004747686447970523,0.0008497286155559891
89,2018-02-02,-0.022712065222306177,-0.021862336606750188,0.0008497286155559891
90,2018-02-05,-0.044325885991261305,-0.043476157375705315,0.0008497286155559891
91,2018-02-08,-0.040116337640506594,-0.039266609024950605,0.0008497286155559891
92,2018-03-07,-0.0016554469666962834,-0.0008057183511402943,0.0008497286155559891
93,2018-03-12,-0.0005238927959634321,0.00032583581959255703,0.0008497286155559891
94,2018-03-22,-0.028177518225333098,-0.02732778960977711,0.0008497286155559891
95,2018-04-25,-0.0018179260808227626,-0.0009681974652667735,0.0008497286155559891
96,2018-05-07,0.003910406500836183,0.004760135116392172,0.0008497286155559891
97,2018-05-25,-0.0014705964724170961,-0.000620867856861107,0.0008497286155559891
98,2018-10-10,-0.03656932945588676,-0.03571960084033077,0.0008497286155559891
99,2018-10-16,0.024131737794121477,0.024981466409677466,0.0008497286155559891
100,2018-10-24,-0.030973704070647146,-0.030123975455091156,0.0008497286155559891
101,2018-10-25,0.02427216808275423,0.02512189669831022,0.0008497286155559891
102,2018-11-08,-0.001299282772130983,-0.00044955415657499387,0.0008497286155559891
103,2018-12-04,-0.03338236140421291,-0.03253263278865692,0.0008497286155559891
104,2018-12-26,0.05332104217531386,0.05417077079086985,0.0008497286155559891
