,event_date,car,cumulative_return,expected_return
109,2019-04-23,0.011322269834447507,0.01557813943740527,0.0042558696029577625
110,2019-05-07,-0.04378994775498479,-0.03953407815202703,0.0042558696029577625
111,2019-05-13,-0.011205490541265295,-0.0069496209383075325,0.0042558696029577625
112,2019-06-04,0.05442865535069652,0.05868452495365428,0.0042558696029577625
113,2019-06-12,0.006175188835506384,0.010431058438464147,0.0042558696029577625
114,2019-07-03,0.0020332543559737903,0.006289123958931553,0.0042558696029577625
115,2019-08-05,-0.008245416918526982,-0.00398954731556922,0.0042558696029577625
116,2019-08-14,-0.0028668493636148096,0.001389020239342953,0.0042558696029577625
117,2019-09-04,0.018344232209288158,0.02260010181224592,0.0042558696029577625
118,2019-09-13,-0.006073521910666013,-0.0018176523077082507,0.0042558696029577625
119,2019-09-24,-0.012514365726546961,-0.008258496123589198,0.0042558696029577625
120,2020-01-31,0.012579638018664463,0.016835507621622225,0.0042558696029577625
121,2020-02-24,-0.11391408971585071,-0.10965822011289295,0.0042558696029577625
122,2020-02-25,-0.03390019653814158,-0.029644326935183818,0.0042558696029577625
123,2020-02-27,0.01190263872614028,0.016158508329098042,0.0042558696029577625
124,2020-03-02,0.011325213322892491,0.015581082925850254,0.0042558696029577625
125,2020-03-04,-0.027370876938015543,-0.02311500733505778,0.0042558696029577625
126,2020-03-09,-0.07628343934213977,-0.072027569739182,0.0042558696029577625
127,2020-03-10,-0.12910270310395777,-0.12484683350100001,0.0042558696029577625
128,2020-03-12,-0.12483509167415108,-0.12057922207119331,0.0042558696029577625
129,2020-03-13,-0.020120751154174443,-0.01586488155121668,0.0042558696029577625
130,2020-03-16,-0.14766545713675305,-0.1434095875337953,0.0042558696029577625
131,2020-03-17,-0.05341974888850498,-0.04916387928554722,0.0042558696029577625
132,2020-03-24,0.1705382421103423,0.17479411171330006,0.0042558696029577625
133,2020-03-26,-3.591191812812866e-07,0.004255510483776481,0.0042558696029577625
134,2020-04-06,0.09732031343160052,0.10157618303455829,0.0042558696029577625
135,2020-04-07,0.06048733895493896,0.06474320855789673,0.0042558696029577625
136,2020-04-13,0.03749175301047902,0.041747622613436786,0.0042558696029577625
137,2020-04-14,0.022678680209139435,0.026934549812097197,0.0042558696029577625
138,2020-04-15,-0.03827496145280296,-0.034019091849845196,0.0042558696029577625
139,2020-04-16,0.0029862723445361894,0.007242141947493952,0.0042558696029577625
140,2020-04-17,-0.0011708232584226597,0.003085046344535103,0.0042558696029577625
141,2020-04-23,0.03419024969723905,0.03844611930019681,0.0042558696029577625
142,2020-04-27,-0.0078804903807973,-0.003624620777839538,0.0042558696029577625
143,2020-05-01,-0.007745192673089818,-0.0034893230701320554,0.0042558696029577625
144,2020-05-06,0.005142307076201114,0.009398176679158876,0.0042558696029577625
145,2020-05-20,0.025035357199067576,0.02929122680202534,0.0042558696029577625
146,2020-06-02,0.03552688732798326,0.03978275693094102,0.0042558696029577625
147,2020-06-11,-0.024687422704826267,-0.020431553101868505,0.0042558696029577625
148,2020-06-26,0.002597809320391109,0.0068536789233488715,0.0042558696029577625
149,2020-07-13,0.005632094280993982,0.009887963883951745,0.0042558696029577625
150,2020-07-28,0.008766707911843419,0.013022577514801181,0.0042558696029577625
151,2020-09-03,-0.07092559198825121,-0.06666972238529345,0.0042558696029577625
152,2020-09-08,-0.020362844252613033,-0.01610697464965527,0.0042558696029577625
153,2020-10-22,-0.053447835748383965,-0.0491919661454262,0.0042558696029577625
154,2020-10-28,-0.016481067482018164,-0.012225197879060401,0.0042558696029577625
155,2020-11-04,0.06028968618544783,0.0645455557884056,0.0042558696029577625
156,2020-11-27,-0.004360148328697799,-0.00010427872574003683,0.0042558696029577625
157,2020-12-04,0.0008609499046481339,0.005116819507605896,0.0042558696029577625
158,2021-01-27,-0.01586946077106799,-0.011613591168110227,0.0042558696029577625
159,2021-02-26,-0.02147889671760672,-0.01722302711464896,0.0042558696029577625
160,2021-06-11,-0.0057595221270444474,-0.001503652524086685,0.0042558696029577625
161,2021-11-02,0.020784827366020275,0.025040696968978038,0.0042558696029577625
162,2021-11-26,-0.03432501264366239,-0.030069143040704627,0.0042558696029577625
163,2022-01-28,0.03433309377093474,0.038588963373892504,0.0042558696029577625
164,2022-02-03,-0.014269168335864335,-0.010013298732906573,0.0042558696029577625
165,2022-03-09,0.02798632745621621,0.03224219705917397,0.0042558696029577625
166,2022-04-28,0.02795573504790072,0.03221160465085848,0.0042558696029577625
167,2022-04-29,-0.04159110937336352,-0.03733523977040576,0.0042558696029577625
168,2022-05-04,-0.040304967028094274,-0.03604909742513651,0.0042558696029577625
169,2022-05-05,-0.08003866433012197,-0.0757827947271642,0.0042558696029577625
170,2022-05-31,-0.007819131299790172,-0.0035632616968324093,0.0042558696029577625
171,2022-06-06,-0.051597653331111215,-0.04734178372815345,0.0042558696029577625
172,2022-06-13,-0.05757165831046107,-0.05331578870750331,0.0042558696029577625
173,2022-06-17,0.06982129256820824,0.074077162171166,0.0042558696029577625
174,2022-06-24,-0.0076683942193847,-0.0034125246164269374,0.0042558696029577625
175,2022-07-14,0.03983281242732173,0.04408868203027949,0.0042558696029577625
176,2022-07-26,0.020098976513690747,0.02435484611664851,0.0042558696029577625
177,2022-08-26,-0.05996727297613669,-0.055711403373178925,0.0042558696029577625
178,2022-09-13,-0.05316442049535541,-0.04890855089239765,0.0042558696029577625
179,2022-09-27,0.0039891161339746795,0.008244985736932442,0.0042558696029577625
180,2022-10-04,-0.021473121066270195,-0.017217251463312433,0.0042558696029577625
181,2022-10-12,0.035773134115232086,0.04002900371818985,0.0042558696029577625
182,2022-11-10,0.06226961912957396,0.06652548873253172,0.0042558696029577625
183,2022-12-12,-0.014758174203151286,-0.010502304600193524,0.0042558696029577625
184,2022-12-30,0.010197315751231395,0.014453185354189158,0.0042558696029577625
185,2024-02-22,0.014373414515120864,0.018629284118078626,0.0042558696029577625
186,2024-03-22,-0.004805746349910711,-0.0005498767469529486,0.0042558696029577625
187,2024-07-24,-0.016405669133555123,-0.01214979953059736,0.0042558696029577625
188,2024-08-05,0.00040850324430308227,0.004664372847260845,0.0042558696029577625
189,2024-09-04,-0.0133438863598202,-0.009088016756862438,0.0042558696029577625
190,2024-12-06,-0.009550963603689566,-0.005295094000731804,0.0042558696029577625
191,2024-12-18,-0.0007608970596586495,0.003494972543299113,0.0042558696029577625
192,2025-01-22,0.013814179404367577,0.01807004900732534,0.0042558696029577625
193,2025-04-03,-0.031000368672755574,-0.02674449906979781,0.0042558696029577625
194,2025-04-04,-0.021729319418178128,-0.017473449815220365,0.0042558696029577625
195,2025-04-09,0.07165748958377383,0.07591335918673159,0.0042558696029577625
196,2025-05-06,0.01946765910328896,0.02372352870624672,0.0042558696029577625
197,2025-05-09,0.021282688273331463,0.025538557876289225,0.0042558696029577625
198,2025-05-20,-0.015898784048315906,-0.011642914445358143,0.0042558696029577625
199,2025-06-11,-0.01518458761826158,-0.010928718015303818,0.0042558696029577625
200,2025-10-10,-0.014492026746257602,-0.01023615714329984,0.0042558696029577625
