,event_date,car,cumulative_return,expected_return
0,2010-02-04,0.020057200634757688,0.03805394882606716,0.017996748191309475
1,2010-03-08,0.012395677090791368,0.030392425282100843,0.017996748191309475
2,2010-04-16,-0.08861954996416244,-0.07062280177285296,0.017996748191309475
3,2010-04-27,-0.11457043849072857,-0.09657369029941909,0.017996748191309475
4,2010-05-06,-0.07618395245078391,-0.058187204259474434,0.017996748191309475
5,2010-05-10,-0.043763599614026094,-0.02576685142271662,0.017996748191309475
6,2010-05-27,-0.0023166799083176315,0.015680068282991844,0.017996748191309475
7,2010-06-09,-0.015062385728808803,0.0029343624625006726,0.017996748191309475
8,2010-06-21,-0.04293659867500521,-0.024939850483695736,0.017996748191309475
9,2010-07-07,0.054571457912110155,0.07256820610341963,0.017996748191309475
10,2010-07-16,-0.0346699007780531,-0.016673152586743623,0.017996748191309475
11,2010-07-29,-0.036373194310956536,-0.01837644611964706,0.017996748191309475
12,2010-08-05,-0.025594945219355014,-0.007598197028045539,0.017996748191309475
13,2010-08-11,-0.017649169453550773,0.0003475787377587025,0.017996748191309475
14,2010-08-16,0.029995979945358187,0.04799272813666766,0.017996748191309475
15,2010-09-01,0.06801864204321828,0.08601539023452776,0.017996748191309475
16,2010-09-10,0.030921843153844497,0.04891859134515397,0.017996748191309475
17,2010-10-01,0.023556402662719522,0.041553150854029,0.017996748191309475
18,2010-12-31,0.019183254854083787,0.03718000304539326,0.017996748191309475
19,2011-01-28,-0.011114620261105657,0.0068821279302038185,0.017996748191309475
20,2011-02-22,-0.07377020622869823,-0.05577345803738876,0.017996748191309475
21,2011-04-14,0.00475265758659793,0.022749405777907405,0.017996748191309475
22,2011-08-04,-0.03915332620534584,-0.021156578014036365,0.017996748191309475
23,2011-08-08,-0.02140383283781755,-0.003407084646508074,0.017996748191309475
24,2011-08-09,0.06057022977098514,0.07856697796229462,0.017996748191309475
25,2011-08-10,0.005850595168394479,0.023847343359703954,0.017996748191309475
26,2011-08-11,0.02812905612799632,0.046125804319305796,0.017996748191309475
27,2011-08-23,0.05263682709054973,0.0706335752818592,0.017996748191309475
28,2011-09-07,-0.022782798378576885,-0.00478605018726741,0.017996748191309475
29,2011-09-08,-0.033885104819487366,-0.01588835662817789,0.017996748191309475
30,2011-09-09,-0.03174125926280902,-0.013744511071499543,0.017996748191309475
31,2011-09-12,0.01851238806841815,0.036509136259727626,0.017996748191309475
32,2011-09-19,-0.02825697645222003,-0.010260228260910553,0.017996748191309475
33,2011-10-21,-0.04247027883457921,-0.024473530643269736,0.017996748191309475
34,2011-11-09,-0.03963822963058916,-0.021641481439279686,0.017996748191309475
35,2011-11-30,0.03456190525339764,0.052558653444707115,0.017996748191309475
36,2011-12-30,0.01793494658564354,0.035931694776953016,0.017996748191309475
37,2012-01-23,0.027673327558097816,0.04567007574940729,0.017996748191309475
38,2012-06-01,0.0325556057372296,0.05055235392853907,0.017996748191309475
39,2012-06-06,0.057898738080524925,0.0758954862718344,0.017996748191309475
40,2012-07-02,-0.01936710247184792,-0.0013703542805384439,0.017996748191309475
41,2012-09-04,0.02642936951429342,0.0444261177056029,0.017996748191309475
42,2012-09-06,0.043390181898028235,0.06138693008933771,0.017996748191309475
43,2012-11-07,-0.013190939681560154,0.004805808509749321,0.017996748191309475
44,2012-12-07,0.007218093781471868,0.025214841972781343,0.017996748191309475
45,2013-01-02,0.038528234491032265,0.05652498268234174,0.017996748191309475
46,2013-02-01,0.0018076015201349271,0.019804349711444402,0.017996748191309475
47,2013-02-25,-0.003674269118383977,0.014322479072925498,0.017996748191309475
